Date,Subscribers,Views,Subscriber 2,Views 2,Subscibers 3,Views 3,Subscribers 4,Views 4
"Sep 16, 2020",2550000,,161000,,18600,,,
"Sep 17, 2020",,,,,,,,
"Sep 18, 2020",,,,,18700,,,
"Sep 19, 2020",2560000,,162000,,,,,
"Sep 20, 2020",2570000,,,,18800,261403,,
"Sep 21, 2020",,,163000,,,,,
"Sep 22, 2020",2580000,,,,18900,,,
"Sep 23, 2020",2590000,,164000,,,,,
"Sep 24, 2020",2600000,,,,19000,,,
"Sep 25, 2020",2630000,,165000,,,,,
"Sep 26, 2020",2640000,,166000,,19100,,,
"Sep 27, 2020",2650000,,,,,,,
"Sep 28, 2020",2660000,,167000,,19200,267494,,
"Sep 29, 2020",2680000,,168000,,19300,,,
"Sep 30, 2020",2690000,,,,,,,
"Oct 01, 2020",2700000,447264374,169000,2274105,19400,270593,17,750
"Oct 02, 2020",2720000,,170000,,19500,,,
"Oct 03, 2020",2730000,,,,,,,
"Oct 04, 2020",2740000,,171000,,19600,,,
"Oct 05, 2020",2750000,,,,19700,,,
"Oct 06, 2020",2760000,,172000,,19900,275783,,
"Oct 07, 2020",2780000,,,,19800,,,
"Oct 08, 2020",2810000,,173000,,19900,,,
"Oct 09, 2020",2820000,455646414,,,,,,
"Oct 10, 2020",2830000,,174000,,20000,,,
"Oct 11, 2020",2840000,,,,20100,,,
"Oct 12, 2020",2850000,,175000,,20200,,,
"Oct 13, 2020",2870000,,176000,,,,,
"Oct 14, 2020",,,,,20300,283253,,
"Oct 15, 2020",2880000,,177000,,20400,,,
"Oct 16, 2020",2890000,,178000,,20500,,,
"Oct 17, 2020",2980000,467409209,,,20600,,,
"Oct 18, 2020",3000000,,179000,,20700,,,
"Oct 19, 2020",3030000,,180000,,20800,,,
"Oct 20, 2020",3040000,,181000,,20900,,,
"Oct 21, 2020",3060000,,,,21000,,,
"Oct 22, 2020",3070000,,182000,,21100,293703,,
"Oct 23, 2020",3080000,,183000,,21200,,,
"Oct 24, 2020",3100000,,184000,,21300,,,
"Oct 25, 2020",3120000,475562632,234000,,21400,,,
"Oct 26, 2020",3130000,,284000,,21500,,,
"Oct 27, 2020",3140000,,334000,,21600,,,
"Oct 28, 2020",3160000,,356000,,21700,,,
"Oct 29, 2020",3170000,,364000,,21800,,,
"Oct 30, 2020",3180000,,367000,,21900,307142,,
"Oct 31, 2020",3200000,,373000,,22000,,,
"Nov 01, 2020",3220000,486640389,377000,4314219,22100,309009,,785
"Nov 02, 2020",3240000,488756946,382000,,22200,,,
"Nov 03, 2020",3260000,,383000,,22300,,,
"Nov 04, 2020",3280000,,385000,,22400,,,
"Nov 05, 2020",3300000,,387000,,22500,,,
"Nov 06, 2020",3310000,,391000,,22600,,,
"Nov 07, 2020",3330000,,392000,,22700,320643,,
"Nov 08, 2020",3340000,,394000,,22800,,,
"Nov 09, 2020",3350000,,396000,,,,,
"Nov 10, 2020",3360000,502700950,397000,,22900,,,
"Nov 11, 2020",3380000,,,,,,,
"Nov 12, 2020",,,399000,,23000,,,
"Nov 13, 2020",3390000,,401000,,23100,,,
"Nov 14, 2020",3420000,,411000,,,,,
"Nov 15, 2020",3430000,,422000,,23200,327944,,
"Nov 16, 2020",3460000,,424000,,23300,,,
"Nov 17, 2020",3510000,,427000,,,,,
"Nov 18, 2020",3530000,513662488,430000,,23400,,,
"Nov 19, 2020",3550000,,432000,,23500,,,
"Nov 20, 2020",3560000,,433000,,23700,,,
"Nov 21, 2020",3580000,,435000,,23900,,,
"Nov 22, 2020",3590000,,437000,,24100,,,
"Nov 23, 2020",3600000,,438000,,24300,343800,,
"Nov 24, 2020",3610000,,439000,,24500,,,
"Nov 25, 2020",3630000,,440000,,24700,,,
"Nov 26, 2020",3640000,524698132,442000,,24900,,,
"Nov 27, 2020",,,443000,,25100,,,
"Nov 28, 2020",3650000,,444000,,25300,,,
"Nov 29, 2020",3660000,,445000,,25600,,,
"Nov 30, 2020",3670000,,446000,,25700,,,
"Dec 01, 2020",3690000,531042006,447000,5935862,25800,368186,77,1999
"Dec 02, 2020",3710000,,449000,,25900,,,
"Dec 03, 2020",3720000,,452000,,26000,,,
"Dec 04, 2020",3750000,536747541,453000,,26100,,,
"Dec 05, 2020",3770000,,456000,,26300,,,
"Dec 06, 2020",3790000,,476000,,26400,,,
"Dec 07, 2020",3810000,,528000,,26500,,,
"Dec 08, 2020",3820000,,566000,,26600,,,
"Dec 09, 2020",3840000,,583000,,26700,381164,,
"Dec 10, 2020",3870000,,593000,,26800,,,
"Dec 11, 2020",3890000,,598000,,27000,,,
"Dec 12, 2020",3900000,550366973,603000,,,,,
"Dec 13, 2020",3930000,,608000,,27100,,,
"Dec 14, 2020",3950000,,611000,,27200,,,
"Dec 15, 2020",3980000,,613000,,27300,,,
"Dec 16, 2020",4020000,,618000,,27400,,,
"Dec 17, 2020",4090000,,621000,,,,,
"Dec 18, 2020",4140000,,624000,,27500,393029,,
"Dec 19, 2020",4190000,,628000,,27600,,,
"Dec 20, 2020",4210000,578082460,633000,,27700,,,
"Dec 21, 2020",4270000,,636000,,27800,,,
"Dec 22, 2020",4300000,,639000,,27900,,,
"Dec 23, 2020",4340000,,642000,,28000,,,
"Dec 24, 2020",4370000,,645000,,28100,,,
"Dec 25, 2020",4390000,,647000,,28200,,,
"Dec 26, 2020",4410000,,649000,,28400,405385,,
"Dec 27, 2020",4430000,,652000,,28500,,,
"Dec 28, 2020",4480000,597483134,654000,,28600,,,
"Dec 29, 2020",4510000,,658000,,28700,,,
"Dec 30, 2020",4540000,,662000,,28900,,,
"Dec 31, 2020",4570000,,666000,,29000,,,
"Jan 01, 2021",4590000,601618880,669000,10121311,29100,417198,115,2773
"Jan 02, 2021",4610000,,672000,,29300,,,
"Jan 03, 2021",4640000,,674000,,29400,421038,,
"Jan 04, 2021",4680000,,677000,,29600,,,
"Jan 05, 2021",4730000,617757071,680000,,29700,,,
"Jan 06, 2021",4820000,,684000,,29900,,,
"Jan 07, 2021",4960000,,688000,,30100,,,
"Jan 08, 2021",5000000,,691000,,30200,,,
"Jan 09, 2021",5040000,,694000,,30400,,,
"Jan 10, 2021",5060000,,696000,,30600,,,
"Jan 11, 2021",5090000,,699000,,30700,439372,,
"Jan 12, 2021",5110000,,701000,,30900,,,
"Jan 13, 2021",5130000,645641487,702000,,31100,,,
"Jan 14, 2021",5150000,,705000,,,,,
"Jan 15, 2021",5160000,,706000,,31200,,,
"Jan 16, 2021",5220000,,707000,,31300,,,
"Jan 17, 2021",5240000,,710000,,31400,,,
"Jan 18, 2021",5260000,,711000,,31500,,,
"Jan 19, 2021",5300000,,713000,,31600,451657,,
"Jan 20, 2021",5330000,,714000,,31700,,,
"Jan 21, 2021",5350000,662398975,717000,,31800,,,
"Jan 22, 2021",5360000,,719000,,31900,,,
"Jan 23, 2021",5380000,,722000,,32000,,,
"Jan 24, 2021",5400000,,726000,,32100,,,
"Jan 25, 2021",5430000,,729000,,,,,
"Jan 26, 2021",5440000,,733000,,32200,,,
"Jan 27, 2021",5460000,,736000,,32300,461819,,
"Jan 28, 2021",5480000,,740000,,32400,,,
"Jan 29, 2021",5490000,671677534,744000,,32500,,,
"Jan 30, 2021",5510000,,764000,,32600,,,
"Jan 31, 2021",5520000,,769000,,32700,,,
"Feb 01, 2021",5550000,667390776,774000,16391814,32800,468101,123,3061
"Feb 02, 2021",5560000,,779000,,32900,,,
"Feb 03, 2021",5570000,,783000,,33000,,,
"Feb 04, 2021",5590000,,786000,,33100,472911,,
"Feb 05, 2021",5620000,,802000,,33200,,,
"Feb 06, 2021",5630000,668062303,804000,,33400,,,
"Feb 07, 2021",5650000,,806000,,33600,,,
"Feb 08, 2021",5670000,,810000,,33800,,,
"Feb 09, 2021",5700000,,811000,,34000,,,
"Feb 10, 2021",5720000,,813000,,34200,,,
"Feb 11, 2021",5730000,,816000,,34400,,,
"Feb 12, 2021",5760000,,819000,,34600,,,
"Feb 13, 2021",5770000,,821000,,34800,496253,,
"Feb 14, 2021",5810000,689352080,833000,,35000,,,
"Feb 15, 2021",5830000,,837000,,35200,,,
"Feb 16, 2021",5840000,,839000,,,,,
"Feb 17, 2021",5870000,,842000,,35300,,,
"Feb 18, 2021",5890000,,843000,,35400,,,
"Feb 19, 2021",5900000,,844000,,35500,,,
"Feb 20, 2021",5920000,,847000,,35600,,,
"Feb 21, 2021",5930000,,848000,,35700,506622,,
"Feb 22, 2021",5950000,698968627,849000,,35800,,,
"Feb 23, 2021",5960000,,850000,,35900,,,
"Feb 24, 2021",5980000,,852000,,36000,,,
"Feb 25, 2021",5990000,,,,36100,,,
"Feb 26, 2021",6000000,,853000,,36200,,,
"Feb 27, 2021",6010000,,854000,,,,,
"Feb 28, 2021",6030000,,855000,,36300,,,
"Mar 01, 2021",6060000,715208553,858000,20467348,36400,514383,132,3253
"Mar 02, 2021",6090000,717922561,859000,,,,,
"Mar 03, 2021",6100000,,860000,,36500,,,
"Mar 04, 2021",6120000,,863000,,36600,,,
"Mar 05, 2021",6130000,,868000,,36700,,,
"Mar 06, 2021",6160000,,870000,,,,,
"Mar 07, 2021",6190000,,871000,,36800,,,
"Mar 08, 2021",6210000,,873000,,36900,,,
"Mar 09, 2021",6230000,,876000,,37000,522860,,
"Mar 10, 2021",6240000,738507045,877000,,,,,
"Mar 11, 2021",6250000,,878000,,37100,,,
"Mar 12, 2021",6270000,,880000,,37200,,,
"Mar 13, 2021",6280000,,881000,,,,,
"Mar 14, 2021",6290000,,882000,,37300,,,
"Mar 15, 2021",6300000,,883000,,37400,,,
"Mar 16, 2021",6320000,,885000,,37500,,,
"Mar 17, 2021",,,886000,,37600,532303,,
"Mar 18, 2021",6330000,751303447,,,,,,
"Mar 19, 2021",6350000,,887000,,37700,,,
"Mar 20, 2021",6370000,,900000,,37800,,,
"Mar 21, 2021",6380000,,902000,,,,,
"Mar 22, 2021",6390000,,903000,,,,,
"Mar 23, 2021",6400000,,904000,,37900,,,
"Mar 24, 2021",6410000,,905000,,,,,
"Mar 25, 2021",6420000,,911000,,38000,539166,,
"Mar 26, 2021",6430000,761749321,913000,,,,,
"Mar 27, 2021",6440000,,916000,,38100,,,
"Mar 28, 2021",6460000,,919000,,,,,
"Mar 29, 2021",6470000,,922000,,38200,,,
"Mar 30, 2021",6480000,,924000,,,,,
"Mar 31, 2021",6490000,,925000,,38300,,,
"Apr 01, 2021",6510000,773026833,926000,26494812,38400,545042,135,3394
"Apr 02, 2021",6520000,,928000,,38500,545740,,
"Apr 03, 2021",6530000,760481256,929000,,38600,,,
"Apr 04, 2021",6560000,,930000,,38800,,,
"Apr 05, 2021",6600000,,933000,,38900,,,
"Apr 06, 2021",6610000,,935000,,39000,,,
"Apr 07, 2021",6720000,,938000,,39100,,,
"Apr 08, 2021",6760000,,941000,,39300,,,
"Apr 09, 2021",6780000,,943000,,39400,,,
"Apr 10, 2021",6800000,,,,39500,559846,,
"Apr 11, 2021",6820000,792328616,945000,,39600,,,
"Apr 12, 2021",6840000,,946000,,39800,,,
"Apr 13, 2021",6850000,,948000,,39900,,,
"Apr 14, 2021",6880000,,949000,,40000,,,
"Apr 15, 2021",6900000,,951000,,40100,,,
"Apr 16, 2021",6920000,,953000,,40200,,,
"Apr 17, 2021",6930000,,954000,,40300,,,
"Apr 18, 2021",6950000,,956000,,40500,575037,,
"Apr 19, 2021",6960000,813215798,957000,,40600,,,
"Apr 20, 2021",6990000,,959000,,40700,,,
"Apr 21, 2021",7000000,,961000,,40800,,,
"Apr 22, 2021",7020000,,962000,,40900,,,
"Apr 23, 2021",7030000,,965000,,41100,,,
"Apr 24, 2021",7040000,,966000,,,,,
"Apr 25, 2021",7060000,,968000,,41200,,,
"Apr 26, 2021",7070000,,969000,,41300,,,
"Apr 27, 2021",7090000,826949870,971000,,41400,584782,,
"Apr 28, 2021",7150000,,973000,,41500,,,
"Apr 29, 2021",7170000,,975000,,41600,,,
"Apr 30, 2021",7180000,,977000,,41700,,,
"May 01, 2021",7190000,833135410,979000,29868829,41800,,142,3594
"May 02, 2021",7210000,,982000,,41900,590516,,
"May 03, 2021",7220000,,,,42000,,,
"May 04, 2021",7230000,,983000,,42100,,,
"May 05, 2021",7250000,839001548,984000,,,,,
"May 06, 2021",7260000,,985000,,42200,,,
"May 07, 2021",7270000,,986000,,42300,,,
"May 08, 2021",7280000,,987000,,42600,597290,,
"May 09, 2021",7290000,,988000,,42400,,,
"May 10, 2021",7310000,,989000,,42500,,,
"May 11, 2021",,,990000,,42600,,,
"May 12, 2021",7330000,,991000,,,,,
"May 13, 2021",7340000,849606617,992000,,42700,,,
"May 14, 2021",7350000,,,,42800,,,
"May 15, 2021",7370000,,993000,,42900,,,
"May 16, 2021",7380000,,994000,,43100,606002,,
"May 17, 2021",,,,,43000,,,
"May 18, 2021",7400000,,995000,,,,,
"May 19, 2021",7410000,,996000,,43100,,,
"May 20, 2021",7420000,,997000,,43200,,,
"May 21, 2021",7430000,860702723,,,,,,
"May 22, 2021",7440000,,998000,,43300,,,
"May 23, 2021",7450000,,999000,,43400,,,
"May 24, 2021",7460000,,1000000,,43600,613501,,
"May 25, 2021",7470000,,,,43500,,,
"May 26, 2021",7480000,,,,43600,,,
"May 27, 2021",7500000,,,,,,,
"May 28, 2021",7520000,,,31149119,43700,,,
"May 29, 2021",7540000,877106647,,,43800,,,
"May 30, 2021",7550000,,1010000,,,,,
"May 31, 2021",7560000,,,,43900,,,
"Jun 01, 2021",7570000,883416308,,31446274,44000,622163,169,4207
"Jun 02, 2021",7600000,,,,44100,,,
"Jun 03, 2021",7620000,,,,,,,
"Jun 04, 2021",7630000,,,,44200,,,
"Jun 05, 2021",7650000,,1020000,31907996,44300,,,
"Jun 06, 2021",7670000,889206438,,,44400,,,
"Jun 07, 2021",7690000,,,,,,,
"Jun 08, 2021",7720000,,,,44500,,,
"Jun 09, 2021",7740000,,,,44600,632567,,
"Jun 10, 2021",7750000,,,,44700,,,
"Jun 11, 2021",,,,,,,,
"Jun 12, 2021",7760000,,,,44800,,,
"Jun 13, 2021",7770000,,,32636207,44900,,,
"Jun 14, 2021",7780000,907381828,1030000,,45000,,,
"Jun 15, 2021",7790000,,,,,,,
"Jun 16, 2021",7800000,,,,45100,,,
"Jun 17, 2021",7810000,,,,45200,640186,,
"Jun 18, 2021",,,,,45300,,,
"Jun 19, 2021",7820000,,,,,,,
"Jun 20, 2021",7830000,,,,45400,,,
"Jun 21, 2021",7840000,,,33019131,,,,
"Jun 22, 2021",7870000,916176906,,,45500,,,
"Jun 23, 2021",7880000,,,,,,,
"Jun 24, 2021",7890000,,,,45600,,,
"Jun 25, 2021",7900000,,,,45800,647700,,
"Jun 26, 2021",7910000,,,,45700,,,
"Jun 27, 2021",7950000,,1040000,,,,,
"Jun 28, 2021",7960000,,,,45800,,,
"Jun 29, 2021",7970000,,,33371523,45900,,,
"Jun 30, 2021",7980000,932403098,,,,,,
"Jul 01, 2021",7990000,933655722,,33452366,46000,653891,220,4870
"Jul 02, 2021",8000000,,,,,,,
"Jul 03, 2021",,,,,46100,655799,,
"Jul 04, 2021",8010000,,,,46200,,,
"Jul 05, 2021",8020000,,,,,,,
"Jul 06, 2021",,,,,46300,,,
"Jul 07, 2021",8030000,,,33720718,46400,,,
"Jul 08, 2021",8040000,941989361,,,,,,
"Jul 09, 2021",8050000,,,,46500,,,
"Jul 10, 2021",8060000,,,,46600,662075,,
"Jul 11, 2021",8070000,,,,,,,
"Jul 12, 2021",8080000,,1050000,,46700,,,
"Jul 13, 2021",8090000,,,,46800,,,
"Jul 14, 2021",8100000,,,,46900,,,
"Jul 15, 2021",8110000,,,34142370,,,,
"Jul 16, 2021",8120000,951589637,,,47000,,,
"Jul 17, 2021",8130000,,,,47100,,,
"Jul 18, 2021",8140000,,,,47200,,,
"Jul 19, 2021",8150000,,,,,,,
"Jul 20, 2021",8160000,,,,47300,,,
"Jul 21, 2021",8170000,,,,47400,,,
"Jul 22, 2021",8180000,,,,47500,,,
"Jul 23, 2021",8190000,,,34538933,47600,,,
"Jul 24, 2021",8200000,957087381,,,,,,
"Jul 25, 2021",8210000,,,,47700,,,
"Jul 26, 2021",8220000,,,,47800,,,
"Jul 27, 2021",8240000,,1060000,,,,,
"Jul 28, 2021",8250000,,,,47900,,,
"Jul 29, 2021",8260000,,,,48000,,,
"Jul 30, 2021",8270000,,,,,,,
"Jul 31, 2021",8290000,,,34932513,48100,,,
"Aug 01, 2021",8300000,968659860,,34982249,48200,684824,250,5437
"Aug 02, 2021",8310000,,,,48300,,,
"Aug 03, 2021",8320000,,,,,,,
"Aug 04, 2021",8330000,,,,48400,,,
"Aug 05, 2021",8340000,,,,,,,
"Aug 06, 2021",8350000,,,,48500,,,
"Aug 07, 2021",8360000,,,,,,,
"Aug 08, 2021",8370000,,,35359337,48600,,,
"Aug 09, 2021",8380000,979123880,,,48700,,,
"Aug 10, 2021",8390000,,1070000,,49300,,,
"Aug 11, 2021",,,,,49900,,,
"Aug 12, 2021",8400000,,,,50500,,,
"Aug 13, 2021",,,,,51100,,,
"Aug 14, 2021",8410000,,,,51700,,,
"Aug 15, 2021",8420000,,,,52400,,,
"Aug 16, 2021",,,,35724055,,,,
"Aug 17, 2021",8430000,989672026,,,,,,
"Aug 18, 2021",8440000,,,,52500,,,
"Aug 19, 2021",,,,,,,,
"Aug 20, 2021",8450000,,,,52600,,,
"Aug 21, 2021",8460000,,,,,,,
"Aug 22, 2021",,,,,52700,,,
"Aug 23, 2021",8470000,,,,,,,
"Aug 24, 2021",,,,36058520,52800,,,
"Aug 25, 2021",8480000,998406956,,,,,,
"Aug 26, 2021",,,,,52900,,,
"Aug 27, 2021",8490000,,,,53000,,,
"Aug 28, 2021",8610000,,1080000,,53200,,,
"Aug 29, 2021",8670000,,,,53400,,,
"Aug 30, 2021",8720000,,1090000,,53500,,,
"Aug 31, 2021",8750000,,,,53700,,,
"Sep 01, 2021",8780000,1017888682,,36443109,53900,718409,265,5933
"Sep 02, 2021",8790000,1019709696,,,54000,,,
"Sep 03, 2021",8810000,,,,54200,,,
"Sep 04, 2021",8840000,,,,54400,,,
"Sep 05, 2021",8860000,,,,54500,,,
"Sep 06, 2021",8870000,,1100000,,54700,,,
"Sep 07, 2021",8890000,,,,54900,,,
"Sep 08, 2021",8900000,,,,55100,,,
"Sep 09, 2021",8920000,,,36755023,,,,
"Sep 10, 2021",8930000,1040625271,,,,,,
"Sep 11, 2021",,,,,55200,,,
"Sep 12, 2021",8940000,,,,,,,
"Sep 13, 2021",8960000,,,,55300,,,
"Sep 14, 2021",,,,,,,,
"Sep 15, 2021",8990000,,,,55400,,,
"Sep 16, 2021",9010000,,1110000,,,,,
"Sep 17, 2021",9020000,,,37020103,55500,,,
"Sep 18, 2021",9030000,1056013379,,,,,,
"Sep 19, 2021",9050000,,,,55600,,,
"Sep 20, 2021",,,,,,,,
"Sep 21, 2021",9060000,,,,,,,
"Sep 22, 2021",9070000,,,,55700,,,
"Sep 23, 2021",9080000,,,,,,,
"Sep 24, 2021",9090000,,,,55800,,,
"Sep 25, 2021",9100000,,,37264611,,,,
"Sep 26, 2021",9120000,1069975099,,,,,,
"Sep 27, 2021",9130000,,,,55900,,,
"Sep 28, 2021",9140000,,,,,,,
"Sep 29, 2021",9150000,,,,56000,,,
"Sep 30, 2021",,,,,,,286,6296
"Oct 01, 2021",9160000,1076034926,1120000,37502861,56100,745248,287,6310
"Oct 02, 2021",9170000,1078359134,,,,,,
"Oct 03, 2021",,,,37612111,,,,
"Oct 04, 2021",9180000,1080539016,,37643698,56200,,,
"Oct 05, 2021",,,,,,,,
"Oct 06, 2021",9190000,,,,56300,,,
"Oct 07, 2021",,,,,,,,
"Oct 08, 2021",9200000,,,,,,289,6432
"Oct 09, 2021",,,,,56400,750175,,
"Oct 10, 2021",9210000,1085968026,,,,,,
"Oct 11, 2021",,,,37876367,56500,,,
"Oct 12, 2021",9220000,1087921724,,37906230,,,,
"Oct 13, 2021",,,,,,,,
"Oct 14, 2021",9230000,,,,56600,,,
"Oct 15, 2021",,,,,,,,
"Oct 16, 2021",9240000,,,,,,298,6560
"Oct 17, 2021",,,,,56700,755921,,
"Oct 18, 2021",9250000,1092792767,,,,,,
"Oct 19, 2021",,,,38102547,,,,
"Oct 20, 2021",9260000,1094333920,,38124067,56800,,,
"Oct 21, 2021",,,,,,,,
"Oct 22, 2021",9270000,,,,56900,,,
"Oct 23, 2021",,,,,,,,
"Oct 24, 2021",9280000,,,,,,301,6617
"Oct 25, 2021",,,,,,759562,,
"Oct 26, 2021",9290000,1098702732,,,,,,
"Oct 27, 2021",,,,38233286,,,,
"Oct 28, 2021",9300000,1099977185,,38246525,,,,
"Oct 29, 2021",,,,,,,,
"Oct 30, 2021",,,,,,,,
"Oct 31, 2021",9310000,,,,,,,
"Nov 01, 2021",,1102354964,,38293616,57000,762167,304,6711
"Nov 02, 2021",9320000,,,,,762489,,
"Nov 03, 2021",,1103389585,,,,,,
"Nov 04, 2021",,,,38322502,,,,
"Nov 05, 2021",9330000,,,,,,,
"Nov 06, 2021",,,,,,,,
"Nov 07, 2021",9340000,,,,,,,
"Nov 08, 2021",,,,,57100,,,
"Nov 09, 2021",9350000,,,,,,307,6802
"Nov 10, 2021",,,,,,765533,,
"Nov 11, 2021",9360000,1108208824,,,,,,
"Nov 12, 2021",,,1130000,38408821,,,,
"Nov 13, 2021",9370000,,,38419911,,,,
"Nov 14, 2021",,,,,57200,,,
"Nov 15, 2021",,,,,,,,
"Nov 16, 2021",9380000,,,,,,,
"Nov 17, 2021",,,,,,,309,6906
"Nov 18, 2021",9390000,,,,57300,770901,,
"Nov 19, 2021",,1107907743,,,,,,
"Nov 20, 2021",,,,38493302,,,,
"Nov 21, 2021",9400000,,,38502389,57400,,,
"Nov 22, 2021",,,,,,,,
"Nov 23, 2021",9410000,,,,,,,
"Nov 24, 2021",,,,,57500,,,
"Nov 25, 2021",9420000,,,,,,313,7015
"Nov 26, 2021",,,,,57700,775184,,
"Nov 27, 2021",9430000,1114328200,,,57600,,,
"Nov 28, 2021",,,,38575775,,,,
"Nov 29, 2021",9470000,,,38590868,,,,
"Nov 30, 2021",9480000,,,,57700,,,
"Dec 01, 2021",9490000,1115710481,,38990208,57900,778062,315,7114
"Dec 02, 2021",,,,,57800,,,
"Dec 03, 2021",9500000,,,,,,,7143
"Dec 04, 2021",9510000,,,,57900,780374,,
"Dec 05, 2021",9520000,1120912152,,,,,,
"Dec 06, 2021",9530000,,1140000,39673482,58000,,,
"Dec 07, 2021",,,,39723341,,,,
"Dec 08, 2021",9540000,,,,58100,,,
"Dec 09, 2021",,,,,,,,
"Dec 10, 2021",9550000,,,,58200,,,
"Dec 11, 2021",9560000,,,,58300,,328,7391
"Dec 12, 2021",,,,,58400,786409,,
"Dec 13, 2021",9570000,1131188342,,,,,,
"Dec 14, 2021",,,,39916768,,,,
"Dec 15, 2021",,,,39937189,,,,
"Dec 16, 2021",9580000,,,,,,,
"Dec 17, 2021",9590000,,,,,,,
"Dec 18, 2021",,,,,,,,
"Dec 19, 2021",9600000,,,,,,341,7645
"Dec 20, 2021",,,,,58500,790319,,
"Dec 21, 2021",9610000,1138527224,,,,,,
"Dec 22, 2021",,,,40049674,,,,
"Dec 23, 2021",,,,40063082,58600,,,
"Dec 24, 2021",9660000,,,,58700,,,
"Dec 25, 2021",9720000,,,,58800,,,
"Dec 26, 2021",9730000,,,,59000,,,
"Dec 27, 2021",9820000,,,,59100,,382,8023
"Dec 28, 2021",9840000,,1150000,,59200,795532,,
"Dec 29, 2021",9880000,1153803040,,,59300,,,
"Dec 30, 2021",9920000,,,40230494,59500,,,
"Dec 31, 2021",10000000,,,40271648,59600,,,
"Jan 01, 2022",,1158018695,,,59700,798894,389,8150
"Jan 02, 2022",,,,,59800,,,
"Jan 03, 2022",,,,,60000,,,
"Jan 04, 2022",,,,,,,392,8247
"Jan 05, 2022",,,,,60200,802667,,
"Jan 06, 2022",,1163851335,,,,,,
"Jan 07, 2022",,,,40465739,60100,,,
"Jan 08, 2022",,,,40491315,,,,
"Jan 09, 2022",,,,,,,,
"Jan 10, 2022",,,,,,,,
"Jan 11, 2022",,,,,60200,,,
"Jan 12, 2022",,,,,,,405,8532
"Jan 13, 2022",,,,,60300,807244,,
"Jan 14, 2022",,1171208728,1160000,,,,,
"Jan 15, 2022",10100000,,,40637470,,,,
"Jan 16, 2022",,,,40655566,,,,
"Jan 17, 2022",,,,,,,,
"Jan 18, 2022",,,,,,,,
"Jan 19, 2022",,,,,,,,
"Jan 20, 2022",,,,,,,418,8698
"Jan 21, 2022",,,,,60400,810756,,
"Jan 22, 2022",,1177393671,,,,,,
"Jan 23, 2022",,,,40775230,,,,
"Jan 24, 2022",,,,40789193,,,,
"Jan 25, 2022",,,,,,,,
"Jan 26, 2022",,,,,,,,
"Jan 27, 2022",,,,,,,,
"Jan 28, 2022",,,,,,,423,8860
"Jan 29, 2022",,,,,60500,813586,,
"Jan 30, 2022",,1185484119,,,,,,
"Jan 31, 2022",,,,40892178,,,,
"Feb 01, 2022",,1187623652,1170000,40905051,,814620,426,8912
"Feb 02, 2022",,,,,,,,
"Feb 03, 2022",,,,,,,,
"Feb 04, 2022",,,,,,,,
"Feb 05, 2022",,,,,,,431,8972
"Feb 06, 2022",,,,,,816419,,
"Feb 07, 2022",,1193245072,,,,,,
"Feb 08, 2022",,,,41017275,,,,
"Feb 09, 2022",10200000,,,41030579,,,,
"Feb 10, 2022",,,,,,,,
"Feb 11, 2022",,,,,,,,
"Feb 12, 2022",,,,,,,,
"Feb 13, 2022",,,,,,,435,9133
"Feb 14, 2022",,,,,60600,819342,,
"Feb 15, 2022",,1199029339,,,,,,
"Feb 16, 2022",,,,41128820,,,,
"Feb 17, 2022",,,,41142988,,,,
"Feb 18, 2022",,,,,,,,
"Feb 19, 2022",,,,,,,,
"Feb 20, 2022",,,,,,,,
"Feb 21, 2022",,,,,,,439,9246
"Feb 22, 2022",,,,,,821512,,
"Feb 23, 2022",,1204234834,,,,,,
"Feb 24, 2022",,,,41241298,,,,
"Feb 25, 2022",,,,41252696,,,,
"Feb 26, 2022",,,,,,,,
"Feb 27, 2022",,,,,,,,
"Feb 28, 2022",,,,,,,,
"Mar 01, 2022",,1207443621,,41299473,,823569,441,9361
"Mar 02, 2022",,,,,60700,823864,,
"Mar 03, 2022",,1208402154,,,,,,
"Mar 04, 2022",,,,41323459,,,,
"Mar 05, 2022",,,,41349397,,,,
"Mar 06, 2022",,,,,,,,
"Mar 07, 2022",,,,,,,,
"Mar 08, 2022",,,,,,,,
"Mar 09, 2022",,,,,,,446,9495
"Mar 10, 2022",,,,,,826121,,
"Mar 11, 2022",,1212469426,,,,,,
"Mar 12, 2022",,,,41424210,,,,
"Mar 13, 2022",,,,41434732,,,,
"Mar 14, 2022",,,,,,,,
"Mar 15, 2022",,,,,,,,
"Mar 16, 2022",,,,,,,,
"Mar 17, 2022",,,,,,,447,9620
"Mar 18, 2022",,,,,,828210,,
"Mar 19, 2022",,1217095912,,,,,,
"Mar 20, 2022",,,,41509849,,,,
"Mar 21, 2022",,,,41519445,,,,
"Mar 22, 2022",,,,,,,,
"Mar 23, 2022",,,,,,,,
"Mar 24, 2022",,,,,,,,
"Mar 25, 2022",,,,,,,451,9756
"Mar 26, 2022",10300000,,,,60800,830036,,
"Mar 27, 2022",,1221251606,,,,,,
"Mar 28, 2022",,,,41576557,,,,
"Mar 29, 2022",,,,41588966,,,,
"Mar 30, 2022",,,,,,,,
"Mar 31, 2022",,,,,,,,
"Apr 01, 2022",,1223111798,,41625711,,831376,457,9823
"Apr 02, 2022",,,,,,,,9833
"Apr 03, 2022",,,,,,831806,,
"Apr 04, 2022",,1227527832,,,,,,
