names,LDShadowLady,Tubbo,InTheLittleWood aka Martyn,Dangthatsalongname,Shubble,TheOrionSound,Solidarity,OwengeJuiceTV,Snifferish,olivesleepy,bekyamon,apokuna,soupforeloise,willowmvp,KrowFang,acho
"Jan 04, 2018",3597405,,90442,340530,570978,412108,30257,,4158,,,,,,,
"Jan 05, 2018",3601877,,90435,341008,571278,412518,30364,,4183,,,,,,,
"Jan 06, 2018",3606312,,90417,341521,571634,412895,30442,,4201,,,,,,,
"Jan 07, 2018",3609990,,90409,341888,571919,413285,30527,,4220,,,,,,,
"Jan 08, 2018",3612563,,90394,342237,572124,413588,30557,,4229,,,,,,,
"Jan 09, 2018",3614644,,90383,342493,572338,413850,30596,,4245,,,,,,,
"Jan 10, 2018",3616458,,90376,342747,572456,414053,30616,,4252,,,,,,,
"Jan 11, 2018",3615535,,90328,342541,572107,413796,30630,,4257,,,,,,,
"Jan 12, 2018",3616938,,,342909,572326,413994,30716,,4269,,,,,,,
"Jan 13, 2018",3620027,,90321,343195,572466,414345,30749,,4273,,,,,,,
"Jan 14, 2018",3622873,,90318,343599,572778,414593,30866,,4299,,,,,,,
"Jan 15, 2018",3625842,,90308,343949,573036,414890,30909,,4309,,,,,,,
"Jan 16, 2018",3628356,,90305,344265,573261,415226,30986,,4320,,,,,,,
"Jan 17, 2018",3630688,,90302,344570,573385,415504,31069,,4325,,,,,,,
"Jan 18, 2018",3632992,,90295,344823,573648,415806,31135,,4329,,,,,,,
"Jan 19, 2018",3635338,,90287,345124,573974,416051,31211,,4337,,,,0,,,
"Jan 20, 2018",3638535,,90280,345420,574178,416301,31230,,4348,,,,,,,
"Jan 21, 2018",3641212,,90266,345870,574505,416668,31318,,4356,,,,,,,
"Jan 22, 2018",3643246,,90261,346117,574615,416856,31378,,4370,,,,,,,
"Jan 23, 2018",3644991,,90259,346329,574767,417027,31429,,4381,,,,,,,
"Jan 24, 2018",3646660,,90251,346493,574928,417172,31474,,4397,,,,,,,
"Jan 25, 2018",3647690,,90244,346692,575112,417336,31494,,4407,,,,,,,
"Jan 26, 2018",3649172,,90236,346892,575419,417519,31580,,4425,,,,,,,
"Jan 27, 2018",3651947,,90235,347333,576167,417751,31628,,4437,,,0,,,,
"Jan 28, 2018",3655562,,90231,347988,576763,418123,31718,,4453,,,,,,,
"Jan 29, 2018",3658115,,90223,348334,577102,418357,31762,,4472,,,,,,,
"Jan 30, 2018",3660189,,90221,348640,577339,418544,31815,,4486,,,,,,,
"Jan 31, 2018",3662327,,90211,348823,577559,418745,31873,,4497,,,,,,,
"Feb 01, 2018",3665285,,90210,349257,577910,419160,31915,,4505,,,,,,,
"Feb 02, 2018",3667879,,90201,349750,578219,419488,31939,,4511,,,,,,,
"Feb 03, 2018",3672063,,90199,350217,578538,419882,,,4522,,,,,,,
"Feb 04, 2018",3676000,,90191,351036,578907,420386,32029,,4529,,,,,,,
"Feb 05, 2018",3678596,,90178,351569,579177,420653,32060,,4546,,,,,,,
"Feb 06, 2018",3680653,,90175,351947,579408,420857,32091,,4553,,,,,,,
"Feb 07, 2018",3682806,,90164,352350,579678,421113,32160,,4561,,,,,,,
"Feb 08, 2018",3684686,,90156,352659,579854,421287,32205,,4579,,,,,,,
"Feb 09, 2018",3687054,,90151,352988,579973,421521,32259,,4598,,,,,,,
"Feb 10, 2018",3688760,,90149,353155,580071,421616,32277,,4621,,,,,,,
"Feb 11, 2018",3692894,,90135,353889,580751,422025,32415,,4628,,,,,,,
"Feb 12, 2018",3694864,,90132,354253,581006,422306,32469,,4640,,,,,,,
"Feb 13, 2018",3696848,,90127,354544,581267,422494,32553,,4646,,,,,,,
"Feb 14, 2018",3698397,,90116,354895,581470,422703,32601,,4661,,,,,,,
"Feb 15, 2018",3700252,,90109,355199,581638,422910,32644,,4693,,,,,,,
"Feb 16, 2018",3702060,,90105,355548,581802,423141,32686,,4708,,,,,,,
"Feb 17, 2018",3703601,,90102,355758,581899,423305,32716,,4721,,,,,,,
"Feb 18, 2018",3706862,,90089,356310,582078,423684,32782,,4746,,,,,,,
"Feb 19, 2018",3709061,,90081,356640,582110,423934,32827,,4763,,,,,,,
"Feb 20, 2018",3710417,,90079,356909,582180,424109,32880,,4781,,,,,,,
"Feb 21, 2018",3711733,,90070,357105,582288,424226,32989,,4790,,,,,,,
"Feb 22, 2018",3713417,,90057,357391,582582,424440,33037,,4799,,,,,,,
"Feb 23, 2018",3715209,,90061,357421,582735,424604,33102,,4818,,,,,,,
"Feb 24, 2018",3717832,,90045,357948,582988,424846,33217,,4828,,,,,,,
"Feb 25, 2018",3720396,,90034,358369,583252,425058,33334,,4838,,,,,,,
"Feb 26, 2018",3722097,,,358558,583445,425199,33457,,4853,,,,,,,
"Feb 27, 2018",3723272,,90028,358676,583440,425365,33561,,4868,,,,43,,,
"Feb 28, 2018",3724800,,90029,358921,583525,425372,33724,,4872,,,,,,,
"Mar 01, 2018",3726124,,90025,359095,583603,425483,33816,,4899,,,,49,,,
"Mar 02, 2018",3727850,,90018,359370,583822,425636,33896,,4904,,,,75,,,
"Mar 03, 2018",3731746,,90022,360237,583922,426586,34012,,4927,,,,102,,,
"Mar 04, 2018",3736625,,90010,361412,584188,427552,34138,,4949,,,,106,,,
"Mar 05, 2018",3739960,,90003,362010,584273,428193,34260,,5015,,,,107,,,
"Mar 06, 2018",3742269,,90004,362495,584452,429214,34363,,5078,,,,,,,
"Mar 07, 2018",3745055,,90005,363004,584622,430172,34461,,5102,,,,105,,,
"Mar 08, 2018",3748161,,90004,363453,584720,430927,34519,,5188,,,,104,,,
"Mar 09, 2018",3750591,,90006,363845,584850,431526,34548,,5305,,,,,,,
"Mar 10, 2018",3753672,,90003,364513,585010,432315,34595,,5555,,,,107,,,
"Mar 11, 2018",3757168,,89985,365288,585176,432981,34691,,5924,,,,110,,,
"Mar 12, 2018",3758762,,89984,365997,585334,433300,34732,,6061,,,,,,,
"Mar 13, 2018",3763776,,89975,366659,585477,433983,34793,,6140,,,,111,,,
"Mar 14, 2018",3766326,,89968,367328,585618,434508,34869,,6232,,,,,,,
"Mar 15, 2018",3768392,,89962,367797,585727,434864,34923,,6324,,,,,,,
"Mar 16, 2018",3770897,,89959,368304,585883,435256,34943,,6386,,,,,,,
"Mar 17, 2018",3774856,,89953,369516,586070,435848,34970,,6459,,,,112,,,
"Mar 18, 2018",3778896,,89939,370976,586284,436497,35022,,6580,,,,,,,
"Mar 19, 2018",3781501,,89934,371781,586448,436893,35052,,6717,,,,,,,
"Mar 20, 2018",3784173,,89930,372262,586482,437336,35085,,6818,,,,,,,
"Mar 21, 2018",3786695,,89910,372883,586548,437695,35172,,6862,,,,,,,
"Mar 22, 2018",3788923,,89898,373466,586633,438044,35178,,6920,,,,113,,,
"Mar 23, 2018",3791191,,89900,374541,586605,438525,35213,,6981,,,,,,,
"Mar 24, 2018",3794435,,89896,375606,586660,439032,35232,,6984,,,,,,,
"Mar 25, 2018",3798737,,89889,376564,586739,439678,35298,,7028,,,,114,,,
"Mar 26, 2018",3802111,,89876,377735,586796,440244,35325,,7064,,,,,,,
"Mar 27, 2018",3804649,,89869,378337,586830,440636,35400,,7086,,,,,,,
"Mar 28, 2018",3807139,,89864,378900,586872,441062,35515,,7131,,,,115,,,
"Mar 29, 2018",3810059,,89855,379787,586842,441450,35542,,7144,,,,,,,
"Mar 30, 2018",3813883,,89843,380656,586968,442191,35591,,7173,,,,,,,
"Mar 31, 2018",3817736,,89835,381542,587067,442945,35646,,7202,,,,116,,,
"Apr 01, 2018",3820684,,89822,382495,587097,443527,35682,,7233,,,,,,,
"Apr 02, 2018",3823592,,89813,383373,587055,444014,35719,,7285,,,,,,,
"Apr 03, 2018",3826623,,89805,384004,587219,444533,35754,,7304,,,,117,,,
"Apr 04, 2018",3829180,,89799,384619,587358,445002,35817,,7306,,,,,,,
"Apr 05, 2018",3832101,,89786,385242,587453,445353,35855,,7332,,,,,,,
"Apr 06, 2018",3834652,,89782,385694,587415,445797,35875,,7352,,,,118,,,
"Apr 07, 2018",3837707,,89767,386200,587520,446294,35910,,7362,,,,,,,
"Apr 08, 2018",3840153,,89757,386704,587481,446614,35949,,7384,,,,119,,,
"Apr 09, 2018",3842038,,89745,387080,587474,446904,35985,,7421,,,,,,,
"Apr 10, 2018",3844127,,89749,387481,587510,447116,36014,,7436,,,,120,,,
"Apr 11, 2018",3845959,,89738,387812,587506,447341,36117,,7461,,,,,,,
"Apr 12, 2018",3848026,,89730,388252,587591,447564,36148,,7488,,,,119,,,
"Apr 13, 2018",3851056,,89718,388656,587609,447801,36198,,7503,,,,120,,,
"Apr 14, 2018",3853845,,89703,389181,587777,448126,36221,,7520,,,,,,,
"Apr 15, 2018",3856769,,89694,389841,587948,448503,36268,,7546,,,,121,,,
"Apr 16, 2018",3858550,,89687,390243,587982,448725,36300,,7569,,,,,,,
"Apr 17, 2018",3860399,,89682,390612,588138,448872,36329,,7592,,,,122,,,
"Apr 18, 2018",3861938,,89678,390864,588206,449023,36371,,7603,,,,,,,
"Apr 19, 2018",3863807,,89667,391143,588266,449224,36407,,7618,,,,,,,
"Apr 20, 2018",3865603,,89660,391439,588301,449446,36434,,7643,,,,,,,
"Apr 21, 2018",3868341,,89642,391773,588329,449721,36478,,7646,,,,121,,,
"Apr 22, 2018",3870999,,89632,392224,588324,449925,36523,,7658,,,,,,,
"Apr 23, 2018",3872608,,89627,392606,588332,449890,36548,,7682,,,,,,,
"Apr 24, 2018",3874420,,89623,393002,588395,450005,36587,,7699,,,,122,,,
"Apr 25, 2018",3876040,,89622,393328,588389,450174,36621,,7725,,,,,,,
"Apr 26, 2018",3877695,,89619,393679,588414,450360,36684,,7736,,,,,,,
"Apr 27, 2018",3878966,,89604,394103,588185,450577,36743,,7737,,,,,,,
"Apr 28, 2018",3876161,,89564,394063,586123,450175,36666,,7750,,,,,,,
"Apr 29, 2018",3878613,,89551,394671,586106,450569,36792,,7752,,,,,,,
"Apr 30, 2018",3880431,,89547,395136,586154,450742,36873,,7780,,,,,,,
"May 01, 2018",3882063,,89535,395516,586193,450870,36941,,7788,,,,,,,
"May 02, 2018",3883496,,89527,395872,586228,451030,37077,,7807,,,,,,,
"May 03, 2018",3884943,,89521,396258,586163,451135,37114,,7817,,,,121,,,
"May 04, 2018",3886417,,89518,396651,586122,451270,37197,,7824,,,,,,,
"May 05, 2018",3888607,,89510,397146,586060,451447,37236,,7836,,,,,,,
"May 06, 2018",3891039,,89497,397766,585992,451668,37285,,7856,,,,,,,
"May 07, 2018",3892642,,89502,398334,585903,451780,37376,,7880,,,,,,,
"May 08, 2018",3893984,,89492,398696,585806,451926,37416,,7889,,,,,,,
"May 09, 2018",3895540,,89481,399020,585740,451991,37556,,7911,,,,,,,
"May 10, 2018",3896654,,89477,399233,585784,452132,37670,,7930,,,,,,,
"May 11, 2018",3897592,,89470,399488,585761,452238,37739,,7946,,,,,,,
"May 12, 2018",3899927,,89467,399777,585846,452308,37858,,7966,,,,120,,,
"May 13, 2018",3901801,,89459,400193,585902,452514,37919,,7981,,,,119,,,
"May 14, 2018",3903038,0,89442,400458,585843,452551,37974,,7995,,,,,,,
"May 15, 2018",3904000,,89432,400613,585804,452589,37998,,8009,,,,,,,
"May 16, 2018",3905409,,89423,400857,585828,452726,38036,,8010,,,,,,,
"May 17, 2018",3906552,,89419,401074,585866,452806,38055,,8021,,,,,,,
"May 18, 2018",3908054,,89416,401296,585996,452930,38064,,8028,,,,,,,
"May 19, 2018",3910169,,89406,401725,586078,453017,38053,,8046,,,,,,,
"May 20, 2018",3912186,,89395,402088,586205,453226,38066,,,,,,,,,
"May 21, 2018",3913612,,89385,402410,586273,453336,38091,,8059,,,,,,,
"May 22, 2018",3915146,,89378,402682,586240,453211,38117,,8070,,,,,,,
"May 23, 2018",3916335,,89368,402974,586158,453225,38144,,8089,,,,,,,
"May 24, 2018",3917718,,89353,403204,586118,453294,38155,,8104,,,,,,,
"May 25, 2018",3919376,,89339,403483,586120,453383,38171,,8101,,,,120,,,
"May 26, 2018",3920794,,89328,403869,586531,453553,38190,,8116,,,,,,,
"May 27, 2018",3923580,,89311,404281,587133,453787,38222,,8132,,,,,,,
"May 28, 2018",3926276,,89302,404673,587969,453988,38244,,8150,,,,121,,,
"May 29, 2018",3928500,,89298,405029,588765,454168,38270,,8159,,,,,,,
"May 30, 2018",3931286,,,405540,589332,454454,38311,,8162,,,,122,,,
"May 31, 2018",3934057,,89275,405933,589771,454740,38388,,8168,,,,121,,,
"Jun 01, 2018",3937256,,89268,406286,590223,454933,38512,,8185,,,,,,,
"Jun 02, 2018",3939878,,89255,406631,590662,455206,38656,,8187,,,,,,,
"Jun 03, 2018",3943092,,89240,407085,591130,455456,38921,,8190,,,,122,,,
"Jun 04, 2018",3945255,,89233,407454,591670,455612,39066,,8194,,,,,,,
"Jun 05, 2018",3947415,,89224,407760,592260,455801,39146,,8199,,,,,,,
"Jun 06, 2018",3949364,,89218,407955,592747,455931,39266,,8204,,,,,,,
"Jun 07, 2018",3953002,,89212,408210,592951,456061,39320,,8220,,,,,,,
"Jun 08, 2018",3957358,,89211,408531,593356,456180,39355,,8235,,,,,,,
"Jun 09, 2018",3960421,,89206,408761,593984,456305,39391,,8237,,,,123,,,
"Jun 10, 2018",3963345,,89188,409041,594532,456491,39418,,8241,,,,127,,,
"Jun 11, 2018",3966858,,89180,409358,594947,456707,39464,,8251,,,,,,,
"Jun 12, 2018",3969988,,89171,409631,595254,456850,39489,,8262,,,,128,,,
"Jun 13, 2018",3972946,,89161,409996,595684,456973,39539,,8270,,,,,,,
"Jun 14, 2018",3975671,,89148,410312,596077,457189,39559,,8271,,,,,,,
"Jun 15, 2018",3978278,,89143,410661,596451,457390,39567,,8273,,,,,,,
"Jun 16, 2018",3981777,,89134,410896,596658,457519,39595,,8279,,,,,,,
"Jun 17, 2018",3984669,,89122,411256,596904,457707,,,8286,,,,129,,,
"Jun 18, 2018",3987918,,89113,411587,597242,457910,39618,,8301,,,,,,,
"Jun 19, 2018",3991030,,89101,411871,597566,458167,39633,,8319,,,,,,,
"Jun 20, 2018",3994005,,89086,412139,597833,458402,39658,,8330,,,,,,,
"Jun 21, 2018",3997055,,89082,412365,598147,458578,39682,,8338,,,,,,,
"Jun 22, 2018",4000655,,89076,412670,598400,458793,39720,,8351,,,,,,,
"Jun 23, 2018",4005081,,89072,413002,598672,459643,39752,,8363,,,,,,,
"Jun 24, 2018",4008706,,89066,413290,598897,460460,39757,,8389,,,,,,,
"Jun 25, 2018",4012258,,89052,413600,599094,460896,39795,,8400,,,,128,,,
"Jun 26, 2018",4016084,,89039,413911,599384,461325,39832,,8404,,,,127,,,
"Jun 27, 2018",4019796,,89029,414106,599640,461676,39933,,8415,,,,,,,
"Jun 28, 2018",4023347,,89023,414340,599850,461928,39989,,8424,,,,,,,
"Jun 29, 2018",4026275,,89015,414827,600103,462197,40011,,8442,,,,126,,,
"Jun 30, 2018",4029091,,89018,415245,600219,462529,40027,,8468,,,,,,,
"Jul 01, 2018",4031738,,89016,416178,600343,462837,40067,,8470,,,,125,,,
"Jul 02, 2018",4034481,,89001,416859,600603,463157,40081,,8480,,,,,,,
"Jul 03, 2018",4037038,,89000,417255,600776,463424,40113,,8490,,,,,,,
"Jul 04, 2018",4039453,,88991,417662,600837,463681,40180,,8505,,,,126,,,
"Jul 05, 2018",4041807,,88980,418076,601002,463942,40208,,8512,,,,,,,
"Jul 06, 2018",4043035,,88972,418434,601197,464182,40246,,8530,,,,,,,
"Jul 07, 2018",4044973,,88959,418856,601316,464417,40329,,8546,,,,,,,
"Jul 08, 2018",4048605,,88972,419382,601391,464653,40456,,8548,,,,125,,,
"Jul 09, 2018",4051626,,88971,419720,601548,464833,40565,,8562,,,,,,,
"Jul 10, 2018",4054147,,88972,420054,601768,465038,40635,,8576,,,,,,,
"Jul 11, 2018",4057617,,88969,420545,601901,465216,40713,,8582,,,,,,,
"Jul 12, 2018",4059679,,88957,420820,601933,465374,40927,,8600,,,,,,,
"Jul 13, 2018",4062649,,88948,421249,602105,465674,41152,,8602,,,,,,,
"Jul 14, 2018",4065150,,88935,421507,602274,465854,41336,,8625,,,,126,,,
"Jul 15, 2018",4067565,,88930,421797,602505,466004,41484,,8652,,,,,,,
"Jul 16, 2018",4070403,,88927,422108,602684,466246,41881,,8662,,,,,,,
"Jul 17, 2018",4072552,,88923,422420,602769,466495,41997,,8676,,,,,,,
"Jul 18, 2018",4074893,,88917,422707,602927,466673,42182,,8698,,,,,,,
"Jul 19, 2018",4078011,,88908,422965,603071,466883,42274,,8709,,,,127,,,
"Jul 20, 2018",4081696,,88902,423097,603195,467088,42339,,8727,,,,128,,,
"Jul 21, 2018",4085033,,88895,423443,603252,467294,42420,,8761,,,,,,,
"Jul 22, 2018",4086877,,88885,423695,603450,467417,42484,,8770,,,,,,,
"Jul 23, 2018",4089084,,88876,423991,603587,467537,42734,,8815,,,,,,,
"Jul 24, 2018",4091503,,88868,424257,603599,467701,42795,,8853,,,,,,,
"Jul 25, 2018",4094206,,88866,424529,603628,467940,42845,,8872,,,,129,,,
"Jul 26, 2018",4096537,,88860,424762,603789,468133,42881,,8904,,,,,,,
"Jul 27, 2018",4099282,,88855,425166,603936,468392,42898,,8954,,,,,,,
"Jul 28, 2018",4101692,,88850,425437,604090,468560,42946,,8992,,,,,,,
"Jul 29, 2018",4104063,,88845,425763,604143,468741,42982,,9041,,,,,,,
"Jul 30, 2018",4106199,,88844,426181,604288,468934,43009,,9074,,,,130,,,
"Jul 31, 2018",4108805,,88843,426503,604511,469223,43057,,9104,,,,,,,
"Aug 01, 2018",4111812,,88832,426879,604619,469391,43103,,9122,,,,,,,
"Aug 02, 2018",4114807,,88827,427246,604710,469600,43135,,9177,,,,,,,
"Aug 03, 2018",4117386,,88825,427568,604815,469810,43194,,9183,,,,,,,
"Aug 04, 2018",4119850,,88815,427905,604913,470754,43220,,9205,,,,,,,
"Aug 05, 2018",4122343,,88804,428425,605073,471765,43238,,9210,,,,,,,
"Aug 06, 2018",4125114,,88803,429029,605111,472481,43256,,9237,,,,,,,
"Aug 07, 2018",4127648,,88798,429390,604894,472955,43265,,9255,,,,,,,
"Aug 08, 2018",4130310,,88785,429712,605016,473303,43301,,9270,,,,,,,
"Aug 09, 2018",4132784,,88779,429969,605155,473586,43312,,9290,,,,131,,,
"Aug 10, 2018",4137188,,88777,430667,605525,474080,43361,,9311,,,,,,,
"Aug 11, 2018",4142621,,88770,431395,605969,474514,43441,,9327,,,,132,,,
"Aug 12, 2018",4146743,,88773,432029,606261,474825,43486,,9340,,,,,,,
"Aug 13, 2018",4150027,,88759,432547,606530,475271,43515,,9359,,,,,,,
"Aug 14, 2018",4153112,,88749,433061,606896,475683,43532,,9363,,,,,,,
"Aug 15, 2018",4155444,,88742,433534,607194,475985,43559,,9367,,,,,,,
"Aug 16, 2018",4158258,,88735,434023,607629,476332,43616,,9375,,,,,,,
"Aug 17, 2018",4160816,,88726,434470,607984,476676,43634,,9383,,,,,,,
"Aug 18, 2018",4163822,,88719,434974,608411,476911,43646,,9395,,,,,,,
"Aug 19, 2018",4166058,,88709,435651,608626,477173,43621,,9413,,,,,,,
"Aug 20, 2018",4168378,,88703,436203,608923,477684,43637,,9420,,,,,,,
"Aug 21, 2018",4170180,,88693,436592,609147,478201,43649,,9424,,,,,,,
"Aug 22, 2018",4171911,,88680,436946,609302,478562,43652,,9431,,,,,,,
"Aug 23, 2018",4173625,,88668,437252,609414,478964,43686,,9440,,,,,,,
"Aug 24, 2018",4175588,,88666,437652,609663,479318,43712,,9452,,,,,,,
"Aug 25, 2018",4177925,,88652,438044,609861,479650,43718,,9459,,,,,,,
"Aug 26, 2018",4179888,,88636,438497,609926,479975,43726,,9455,,,,,,,
"Aug 27, 2018",4181507,,88630,438880,610021,480163,43719,,9461,,,,,,,
"Aug 28, 2018",4183096,,88623,439193,610113,480268,43702,,9468,,,,,,,
"Aug 29, 2018",4185203,,88615,439543,610209,480446,43704,,9476,,,,,,,
"Aug 30, 2018",4186870,,88614,439906,610340,480538,43721,,9478,,,,,,,
"Aug 31, 2018",4189029,,88599,440205,610557,480625,43709,,9489,,,,,,,
"Sep 01, 2018",4191437,,88591,440609,610791,480743,43698,,9495,,,,,,,
"Sep 02, 2018",4193191,,88588,440947,611156,480819,43703,,9501,,,,,,,
"Sep 03, 2018",4195309,,88579,441268,611631,480958,43700,,9520,,,,,,,
"Sep 04, 2018",4196826,,88576,441497,611824,481034,43694,,9521,,,,,,,
"Sep 05, 2018",4197949,,88564,441698,612092,481111,43671,,9524,,,,,,,
"Sep 06, 2018",4198892,,88562,441865,612254,481219,43688,,9532,,,,,,,
"Sep 07, 2018",4200164,,88556,442013,612370,481314,,,9533,,,,,,,
"Sep 08, 2018",4202397,,88545,442186,612591,481381,43680,,9534,,,,,,,
"Sep 09, 2018",4204392,,88536,442385,612932,481530,43693,,9543,,,,,,,
"Sep 10, 2018",4205524,,88521,442553,613083,481582,43701,,9544,,,,133,,,
"Sep 11, 2018",4206583,,88518,442661,613185,481645,43804,,9547,,,,,,,
"Sep 12, 2018",4208796,,88512,442786,613246,481709,43846,,9549,,,,,,,
"Sep 13, 2018",4210117,,88509,442870,613365,481757,43855,,9547,,,,,,,
"Sep 14, 2018",4211855,,88501,442991,613497,481784,,,9552,,,,,,,
"Sep 15, 2018",4213761,,88493,443257,613653,481963,43863,,9562,,,,,,,
"Sep 16, 2018",4216851,,88484,443656,613886,482290,43840,,9572,,,,,,,
"Sep 17, 2018",4218574,,88476,443938,614036,482413,43860,,9574,,,,,,,
"Sep 18, 2018",4220087,,88468,444133,614145,482492,43865,,9573,,,,,,,
"Sep 19, 2018",4221537,,88460,444408,614255,482583,43910,,9570,,,,134,,,
"Sep 20, 2018",4222929,,88452,444792,614356,482657,43919,,9574,,,,,,,
"Sep 21, 2018",4224874,,88444,445266,614435,482750,43928,,9580,,,,133,,,
"Sep 22, 2018",4227635,,88436,445885,614647,482978,43949,,9579,,,,,,,
"Sep 23, 2018",4230328,,88428,446452,614815,482989,43991,,9578,,,,,,,
"Sep 24, 2018",4231675,,88419,446742,614917,483088,44019,,9577,,,,,,,
"Sep 25, 2018",4233124,,88411,447063,614940,483197,44036,,9583,,,,,,,
"Sep 26, 2018",4234896,,88403,447459,614926,483321,44060,,9574,,,,,,,
"Sep 27, 2018",4236417,,88395,447807,614974,483460,44103,,,,,,,,,
"Sep 28, 2018",4238296,,88387,448100,615022,483567,44073,,9575,,,,,,,
"Sep 29, 2018",4241755,,88379,448618,615284,483775,44082,,9578,,,,132,,,
"Sep 30, 2018",4245206,,88371,449224,615497,483903,44107,,9577,,,,,,,
"Oct 01, 2018",4247555,,88363,449536,615638,483988,44151,,9574,,,,133,,,
"Oct 02, 2018",4250635,,88355,449855,615714,484096,44150,,9578,,,,,,,
"Oct 03, 2018",4253991,,88346,450233,615785,484206,44193,,9575,,,,,,,
"Oct 04, 2018",4257047,,88338,450583,615853,484288,44201,,9574,,,,,,,
"Oct 05, 2018",4258658,,88330,450783,615921,484326,44214,,9573,,,,,,,
"Oct 06, 2018",4265172,,88322,451285,616107,484548,,,9576,,,,132,,,
"Oct 07, 2018",4270751,,88314,451846,616391,484727,,,9579,,,,,,,
"Oct 08, 2018",4275017,,88306,452328,616637,484883,44254,,9583,,,,,,,
"Oct 09, 2018",4278365,,88298,452619,616835,484994,44268,,9581,,,,133,,,
"Oct 10, 2018",4280708,,88290,452810,616930,485062,44288,,9580,,,,,,,
"Oct 11, 2018",4282668,,88281,452971,617045,485116,44292,,,,,,,,,
"Oct 12, 2018",4286182,,88273,453331,617259,485243,44338,,9579,,,,,,,
"Oct 13, 2018",4289393,,88265,453567,617475,485371,,,9574,,,,,,,
"Oct 14, 2018",4292530,,88257,454115,617733,485538,44367,,9576,,,,,,,
"Oct 15, 2018",4294477,,88249,454434,617757,485665,44357,,9577,,,,,,,
"Oct 16, 2018",4296099,,88241,454680,617925,485731,44386,,9579,,,,134,,,
"Oct 17, 2018",4297372,,88233,454923,617971,485747,44385,,9581,,,,,,,
"Oct 18, 2018",4298925,,88225,455107,618087,485807,44397,,9584,,,,,,,
"Oct 19, 2018",4300119,,88217,455231,618117,485872,44407,,9588,,,,,,,
"Oct 20, 2018",4302839,,88215,455522,618235,485949,44416,,9589,,,,133,,,
"Oct 21, 2018",4305558,,88198,455869,618504,486017,44440,,9585,,,,,,,
"Oct 22, 2018",4307258,,88197,456159,618757,486079,44464,,,,,,,,,
"Oct 23, 2018",4308278,,88179,456335,618857,486073,44454,,9586,,,,,,,
"Oct 24, 2018",4309663,,88161,456503,618966,486100,44462,,,,,,,,,
"Oct 25, 2018",4311531,,88158,456696,619182,486161,44459,,9591,,,,,,,
"Oct 26, 2018",4313341,,88137,456941,619316,486268,44479,,9596,,,,132,,,
"Oct 27, 2018",4315968,,88141,457220,619562,486359,44485,,9599,,,,,,,
"Oct 28, 2018",4318216,,88136,457529,619847,486343,44471,,9611,,,,,,,
"Oct 29, 2018",4319840,,88128,457579,619861,486335,44469,,9614,,,,,,,
"Oct 30, 2018",4321358,,88117,457704,619985,486401,44494,,9612,,,,,,,
"Oct 31, 2018",4322225,,88110,457830,620109,486463,44491,,9610,,,,,,,
"Nov 01, 2018",4323429,,88109,457952,620325,486534,44507,,9614,,,,,,,
"Nov 02, 2018",4325019,,88104,458055,620432,486593,44517,,9613,,,,,,,
"Nov 03, 2018",4327080,,88102,,620562,486707,44539,,9616,,,,,,,
