Date,Dangthatsalongname,InTheLittleWood aka Martyn,KrowFang,LDShadowLady,OwengeJuiceTV,Shubble,Snifferish,Solidarity,TheOrionSound,Tubbo,acho,apokuna,bekyamon,olivesleepy,soupforeloise,willowmvp
10-Oct-17,308852,90862,,3417993,,553487,3626,23273,380054,,,,,,,
11-Oct-17,309164,90856,,3419495,,553795,3638,23293,380233,,,,,,,
12-Oct-17,309568,90848,,3420799,,554067,3643,23337,380459,,,,,,,
13-Oct-17,309944,90837,,3422393,,554363,3661,23353,380657,,,,,,,
14-Oct-17,310499,90838,,3424809,,554944,3672,23361,380964,,,,,,,
15-Oct-17,310913,90835,,3427200,,555493,3684,23395,381196,,,,,,,
16-Oct-17,311284,90832,,3428676,,555777,3698,23463,381463,,,,,,,
17-Oct-17,311507,90830,,3430271,,556097,3711,23511,381684,,,,,,,
18-Oct-17,311785,90829,,3431784,,556336,3728,23574,381984,,,,,,,
19-Oct-17,312090,90820,,3433065,,556550,3742,23619,382278,,,,,,,
20-Oct-17,312377,90819,,3434742,,556812,3752,23638,382527,,,,,,,
21-Oct-17,312676,90814,,3437015,,557060,3764,23730,382931,,,,,,,
22-Oct-17,313127,90810,,3439904,,557381,3771,23765,383412,,,,,,,
23-Oct-17,313673,90802,,3441766,,557541,3780,23848,383654,,,,,,,
24-Oct-17,314598,90795,,3443321,,557698,3783,23932,383763,,,,,,,
25-Oct-17,315464,90789,,3444753,,557805,3786,23968,384080,,,,,,,
26-Oct-17,316411,90787,,3445997,,557964,3787,23994,384342,,,,,,,
27-Oct-17,316909,90788,,3447361,,558056,3791,24028,384610,,,,,,,
28-Oct-17,317551,90781,,3449304,,558205,3796,24058,384832,,,,,,,
29-Oct-17,318122,90773,,3451437,,558403,3803,24171,385167,,,,,,,
30-Oct-17,318449,90772,,3452759,,558524,3811,24431,385333,,,,,,,
31-Oct-17,318533,90770,,3453460,,558576,3818,24589,385450,,,,,,,
1-Nov-17,318744,90764,,3454567,,558723,3817,24616,385609,,,,,,,
2-Nov-17,318947,90768,,3455782,,558874,3818,24809,385776,,,,,,,
3-Nov-17,319104,90766,,3457014,,558972,3819,24876,385971,,,,,,,
4-Nov-17,319448,90760,,3458998,,559196,3824,24882,386118,,,,,,,
5-Nov-17,319827,90751,,3460919,,559510,3827,25039,386367,,,,,,,
6-Nov-17,319925,90747,,3462124,,559614,3831,25113,386424,,,,,,,
7-Nov-17,320195,,,3462839,,559748,3836,25246,386520,,,,,,,
8-Nov-17,320275,90743,,3463771,,559801,3839,25545,386579,,,,,,,
9-Nov-17,320447,90740,,3464773,,559884,3842,25892,386681,,,,,,,
10-Nov-17,320660,90735,,3466585,,559926,3846,26139,386850,,,,,,,
11-Nov-17,321125,90733,,3468439,,560027,3843,26260,387088,,,,,,,
12-Nov-17,321465,90737,,3470391,,560245,3845,26451,387273,,,,,,,
13-Nov-17,321693,90728,,3471815,,560336,3850,26538,387448,,,,,,,
14-Nov-17,321933,90710,,3472785,,560392,3852,26587,387600,,,,,,,
15-Nov-17,322142,,,3473746,,560425,3860,26756,387760,,,,,,,
16-Nov-17,322297,90695,,3474793,,560457,3864,26806,387808,,,,,,,
17-Nov-17,322406,90682,,3475594,,560546,3866,26894,387981,,,,,,,
18-Nov-17,322630,90679,,3477202,,560626,3865,26931,388097,,,,,,,
19-Nov-17,322923,90674,,3478796,,560715,3872,27031,388287,,,,,,,
20-Nov-17,323027,90669,,3479955,,561004,3874,27097,388361,,,,,,,
21-Nov-17,323190,90662,,3481058,,561223,3877,27150,388514,,,,,,,
22-Nov-17,323417,90658,,3482426,,561439,3875,27329,388743,,,,,,,
23-Nov-17,323632,90653,,3483705,,561469,3882,27349,388858,,,,,,,
24-Nov-17,323850,90647,,3485264,,561767,3880,27404,389026,,,,,,,
25-Nov-17,324125,90646,,3486789,,561939,,27451,389320,,,,,,,
26-Nov-17,324417,90644,,3488550,,562367,3876,27487,389437,,,,,,,
27-Nov-17,324584,90638,,3489496,,562596,3878,27564,389602,,,,,,,
28-Nov-17,324725,90635,,3490219,,562749,3882,27617,391191,,,,,,,
29-Nov-17,324803,90633,,3491950,,562873,3884,27667,393605,,,,,,,
30-Nov-17,324954,90623,,3493782,,562985,3886,27752,395690,,,,,,,
1-Dec-17,325120,90619,,3495477,,563173,3887,27819,397297,,,,,,,
2-Dec-17,325381,90616,,3497691,,563381,3891,27873,398825,,,,,,,
3-Dec-17,325697,90617,,3500037,,563655,,27912,400015,,,,,,,
4-Dec-17,325826,90611,,3501363,,563775,3895,27973,400629,,,,,,,
5-Dec-17,325975,90608,,3502468,,563946,3906,28037,401367,,,,,,,
6-Dec-17,326090,90601,,3503766,,564100,3909,28181,401846,,,,,,,
7-Dec-17,326325,90596,,3505414,,564230,3910,28207,402176,,,,,,,
8-Dec-17,326545,90597,,3507017,,564431,3909,28216,402473,,,,,,,
9-Dec-17,326841,90587,,3509478,,564676,3914,28245,403090,,,,,,,
10-Dec-17,327332,90585,,3511675,,564788,3915,28281,403824,,,,,,,
11-Dec-17,327697,90569,,3513530,,565196,3919,28304,404251,,,,,,,
12-Dec-17,327974,90559,,3514895,,565487,3923,28321,404602,,,,,,,
13-Dec-17,328270,90557,,3516391,,565596,3925,28337,405005,,,,,,,
14-Dec-17,328653,90555,,3517839,,565778,3922,28351,405262,,,,,,,
15-Dec-17,329004,90551,,3519205,,565890,3923,28359,405571,,,,,,,
16-Dec-17,329711,90548,,3521508,,566175,3928,28427,405951,,,,,,,
17-Dec-17,330469,90544,,3524272,,566470,3938,28468,406340,,,,,,,
18-Dec-17,331215,90542,,3526920,,566724,3952,28511,406616,,,,,,,
19-Dec-17,331783,90541,,3528998,,566907,3962,28575,406897,,,,,,,
20-Dec-17,332295,90539,,3531491,,567062,3971,28670,407188,,,,,,,
21-Dec-17,332796,90533,,3534035,,567255,3981,28776,407424,,,,,,,
22-Dec-17,333308,90524,,3536707,,567540,3997,28894,407593,,,,,,,
23-Dec-17,333736,90520,,3539278,,567806,4013,28993,407808,,,,,,,
24-Dec-17,334145,90518,,3541737,,568047,4025,29072,408006,,,,,,,
25-Dec-17,334754,90509,,3546655,,568342,4032,29248,408357,,,,,,,
26-Dec-17,335321,90497,,3550216,,568540,4036,29407,408624,,,,,,,
27-Dec-17,335934,90489,,3553555,,568779,4053,29589,408958,,,,,,,
28-Dec-17,336483,90484,,3556683,,569074,4057,29710,409321,,,,,,,
29-Dec-17,337078,90479,,3566349,,569191,4074,29837,409752,,,,,,,
30-Dec-17,337697,90483,,3571879,,569488,4068,29916,410278,,,,,,,
31-Dec-17,338335,90473,,3576199,,569772,4076,29980,410685,,,,,,,
1-Jan-18,338881,90462,,3580893,,570218,4099,30046,411023,,,,,,,
2-Jan-18,339414,90455,,3584936,,570523,4108,30127,411338,,,,,,,
3-Jan-18,339956,90451,,3590687,,570718,4129,30218,411703,,,,,,,
4-Jan-18,340530,90442,,3597405,,570978,4158,30257,412108,,,,,,,
5-Jan-18,341008,90435,,3601877,,571278,4183,30364,412518,,,,,,,
6-Jan-18,341521,90417,,3606312,,571634,4201,30442,412895,,,,,,,
7-Jan-18,341888,90409,,3609990,,571919,4220,30527,413285,,,,,,,
8-Jan-18,342237,90394,,3612563,,572124,4229,30557,413588,,,,,,,
9-Jan-18,342493,90383,,3614644,,572338,4245,30596,413850,,,,,,,
10-Jan-18,342747,90376,,3616458,,572456,4252,30616,414053,,,,,,,
11-Jan-18,342541,90328,,3615535,,572107,4257,30630,413796,,,,,,,
12-Jan-18,342909,,,3616938,,572326,4269,30716,413994,,,,,,,
13-Jan-18,343195,90321,,3620027,,572466,4273,30749,414345,,,,,,,
14-Jan-18,343599,90318,,3622873,,572778,4299,30866,414593,,,,,,,
15-Jan-18,343949,90308,,3625842,,573036,4309,30909,414890,,,,,,,
16-Jan-18,344265,90305,,3628356,,573261,4320,30986,415226,,,,,,,
17-Jan-18,344570,90302,,3630688,,573385,4325,31069,415504,,,,,,,
18-Jan-18,344823,90295,,3632992,,573648,4329,31135,415806,,,,,,,
19-Jan-18,345124,90287,,3635338,,573974,4337,31211,416051,,,,,,0,
20-Jan-18,345420,90280,,3638535,,574178,4348,31230,416301,,,,,,,
21-Jan-18,345870,90266,,3641212,,574505,4356,31318,416668,,,,,,,
22-Jan-18,346117,90261,,3643246,,574615,4370,31378,416856,,,,,,,
23-Jan-18,346329,90259,,3644991,,574767,4381,31429,417027,,,,,,,
24-Jan-18,346493,90251,,3646660,,574928,4397,31474,417172,,,,,,,
25-Jan-18,346692,90244,,3647690,,575112,4407,31494,417336,,,,,,,
26-Jan-18,346892,90236,,3649172,,575419,4425,31580,417519,,,,,,,
27-Jan-18,347333,90235,,3651947,,576167,4437,31628,417751,,,0,,,,
28-Jan-18,347988,90231,,3655562,,576763,4453,31718,418123,,,,,,,
29-Jan-18,348334,90223,,3658115,,577102,4472,31762,418357,,,,,,,
30-Jan-18,348640,90221,,3660189,,577339,4486,31815,418544,,,,,,,
31-Jan-18,348823,90211,,3662327,,577559,4497,31873,418745,,,,,,,
1-Feb-18,349257,90210,,3665285,,577910,4505,31915,419160,,,,,,,
2-Feb-18,349750,90201,,3667879,,578219,4511,31939,419488,,,,,,,
3-Feb-18,350217,90199,,3672063,,578538,4522,,419882,,,,,,,
4-Feb-18,351036,90191,,3676000,,578907,4529,32029,420386,,,,,,,
5-Feb-18,351569,90178,,3678596,,579177,4546,32060,420653,,,,,,,
6-Feb-18,351947,90175,,3680653,,579408,4553,32091,420857,,,,,,,
7-Feb-18,352350,90164,,3682806,,579678,4561,32160,421113,,,,,,,
8-Feb-18,352659,90156,,3684686,,579854,4579,32205,421287,,,,,,,
9-Feb-18,352988,90151,,3687054,,579973,4598,32259,421521,,,,,,,
10-Feb-18,353155,90149,,3688760,,580071,4621,32277,421616,,,,,,,
11-Feb-18,353889,90135,,3692894,,580751,4628,32415,422025,,,,,,,
12-Feb-18,354253,90132,,3694864,,581006,4640,32469,422306,,,,,,,
13-Feb-18,354544,90127,,3696848,,581267,4646,32553,422494,,,,,,,
14-Feb-18,354895,90116,,3698397,,581470,4661,32601,422703,,,,,,,
15-Feb-18,355199,90109,,3700252,,581638,4693,32644,422910,,,,,,,
16-Feb-18,355548,90105,,3702060,,581802,4708,32686,423141,,,,,,,
17-Feb-18,355758,90102,,3703601,,581899,4721,32716,423305,,,,,,,
18-Feb-18,356310,90089,,3706862,,582078,4746,32782,423684,,,,,,,
19-Feb-18,356640,90081,,3709061,,582110,4763,32827,423934,,,,,,,
20-Feb-18,356909,90079,,3710417,,582180,4781,32880,424109,,,,,,,
21-Feb-18,357105,90070,,3711733,,582288,4790,32989,424226,,,,,,,
22-Feb-18,357391,90057,,3713417,,582582,4799,33037,424440,,,,,,,
23-Feb-18,357421,90061,,3715209,,582735,4818,33102,424604,,,,,,,
24-Feb-18,357948,90045,,3717832,,582988,4828,33217,424846,,,,,,,
25-Feb-18,358369,90034,,3720396,,583252,4838,33334,425058,,,,,,,
26-Feb-18,358558,,,3722097,,583445,4853,33457,425199,,,,,,,
27-Feb-18,358676,90028,,3723272,,583440,4868,33561,425365,,,,,,43,
28-Feb-18,358921,90029,,3724800,,583525,4872,33724,425372,,,,,,,
1-Mar-18,359095,90025,,3726124,,583603,4899,33816,425483,,,,,,49,
2-Mar-18,359370,90018,,3727850,,583822,4904,33896,425636,,,,,,75,
3-Mar-18,360237,90022,,3731746,,583922,4927,34012,426586,,,,,,102,
4-Mar-18,361412,90010,,3736625,,584188,4949,34138,427552,,,,,,106,
5-Mar-18,362010,90003,,3739960,,584273,5015,34260,428193,,,,,,107,
6-Mar-18,362495,90004,,3742269,,584452,5078,34363,429214,,,,,,,
7-Mar-18,363004,90005,,3745055,,584622,5102,34461,430172,,,,,,105,
8-Mar-18,363453,90004,,3748161,,584720,5188,34519,430927,,,,,,104,
9-Mar-18,363845,90006,,3750591,,584850,5305,34548,431526,,,,,,,
10-Mar-18,364513,90003,,3753672,,585010,5555,34595,432315,,,,,,107,
11-Mar-18,365288,89985,,3757168,,585176,5924,34691,432981,,,,,,110,
12-Mar-18,365997,89984,,3758762,,585334,6061,34732,433300,,,,,,,
13-Mar-18,366659,89975,,3763776,,585477,6140,34793,433983,,,,,,111,
14-Mar-18,367328,89968,,3766326,,585618,6232,34869,434508,,,,,,,
15-Mar-18,367797,89962,,3768392,,585727,6324,34923,434864,,,,,,,
16-Mar-18,368304,89959,,3770897,,585883,6386,34943,435256,,,,,,,
17-Mar-18,369516,89953,,3774856,,586070,6459,34970,435848,,,,,,112,
18-Mar-18,370976,89939,,3778896,,586284,6580,35022,436497,,,,,,,
19-Mar-18,371781,89934,,3781501,,586448,6717,35052,436893,,,,,,,
20-Mar-18,372262,89930,,3784173,,586482,6818,35085,437336,,,,,,,
21-Mar-18,372883,89910,,3786695,,586548,6862,35172,437695,,,,,,,
22-Mar-18,373466,89898,,3788923,,586633,6920,35178,438044,,,,,,113,
23-Mar-18,374541,89900,,3791191,,586605,6981,35213,438525,,,,,,,
24-Mar-18,375606,89896,,3794435,,586660,6984,35232,439032,,,,,,,
25-Mar-18,376564,89889,,3798737,,586739,7028,35298,439678,,,,,,114,
26-Mar-18,377735,89876,,3802111,,586796,7064,35325,440244,,,,,,,
27-Mar-18,378337,89869,,3804649,,586830,7086,35400,440636,,,,,,,
28-Mar-18,378900,89864,,3807139,,586872,7131,35515,441062,,,,,,115,
29-Mar-18,379787,89855,,3810059,,586842,7144,35542,441450,,,,,,,
30-Mar-18,380656,89843,,3813883,,586968,7173,35591,442191,,,,,,,
31-Mar-18,381542,89835,,3817736,,587067,7202,35646,442945,,,,,,116,
1-Apr-18,382495,89822,,3820684,,587097,7233,35682,443527,,,,,,,
2-Apr-18,383373,89813,,3823592,,587055,7285,35719,444014,,,,,,,
3-Apr-18,384004,89805,,3826623,,587219,7304,35754,444533,,,,,,117,
4-Apr-18,384619,89799,,3829180,,587358,7306,35817,445002,,,,,,,
5-Apr-18,385242,89786,,3832101,,587453,7332,35855,445353,,,,,,,
6-Apr-18,385694,89782,,3834652,,587415,7352,35875,445797,,,,,,118,
7-Apr-18,386200,89767,,3837707,,587520,7362,35910,446294,,,,,,,
8-Apr-18,386704,89757,,3840153,,587481,7384,35949,446614,,,,,,119,
9-Apr-18,387080,89745,,3842038,,587474,7421,35985,446904,,,,,,,
10-Apr-18,387481,89749,,3844127,,587510,7436,36014,447116,,,,,,120,
11-Apr-18,387812,89738,,3845959,,587506,7461,36117,447341,,,,,,,
12-Apr-18,388252,89730,,3848026,,587591,7488,36148,447564,,,,,,119,
13-Apr-18,388656,89718,,3851056,,587609,7503,36198,447801,,,,,,120,
14-Apr-18,389181,89703,,3853845,,587777,7520,36221,448126,,,,,,,
15-Apr-18,389841,89694,,3856769,,587948,7546,36268,448503,,,,,,121,
16-Apr-18,390243,89687,,3858550,,587982,7569,36300,448725,,,,,,,
17-Apr-18,390612,89682,,3860399,,588138,7592,36329,448872,,,,,,122,
18-Apr-18,390864,89678,,3861938,,588206,7603,36371,449023,,,,,,,
19-Apr-18,391143,89667,,3863807,,588266,7618,36407,449224,,,,,,,
20-Apr-18,391439,89660,,3865603,,588301,7643,36434,449446,,,,,,,
21-Apr-18,391773,89642,,3868341,,588329,7646,36478,449721,,,,,,121,
22-Apr-18,392224,89632,,3870999,,588324,7658,36523,449925,,,,,,,
23-Apr-18,392606,89627,,3872608,,588332,7682,36548,449890,,,,,,,
24-Apr-18,393002,89623,,3874420,,588395,7699,36587,450005,,,,,,122,
25-Apr-18,393328,89622,,3876040,,588389,7725,36621,450174,,,,,,,
26-Apr-18,393679,89619,,3877695,,588414,7736,36684,450360,,,,,,,
27-Apr-18,394103,89604,,3878966,,588185,7737,36743,450577,,,,,,,
28-Apr-18,394063,89564,,3876161,,586123,7750,36666,450175,,,,,,,
29-Apr-18,394671,89551,,3878613,,586106,7752,36792,450569,,,,,,,
30-Apr-18,395136,89547,,3880431,,586154,7780,36873,450742,,,,,,,
1-May-18,395516,89535,,3882063,,586193,7788,36941,450870,,,,,,,
2-May-18,395872,89527,,3883496,,586228,7807,37077,451030,,,,,,,
3-May-18,396258,89521,,3884943,,586163,7817,37114,451135,,,,,,121,
4-May-18,396651,89518,,3886417,,586122,7824,37197,451270,,,,,,,
5-May-18,397146,89510,,3888607,,586060,7836,37236,451447,,,,,,,
6-May-18,397766,89497,,3891039,,585992,7856,37285,451668,,,,,,,
7-May-18,398334,89502,,3892642,,585903,7880,37376,451780,,,,,,,
8-May-18,398696,89492,,3893984,,585806,7889,37416,451926,,,,,,,
9-May-18,399020,89481,,3895540,,585740,7911,37556,451991,,,,,,,
10-May-18,399233,89477,,3896654,,585784,7930,37670,452132,,,,,,,
11-May-18,399488,89470,,3897592,,585761,7946,37739,452238,,,,,,,
12-May-18,399777,89467,,3899927,,585846,7966,37858,452308,,,,,,120,
13-May-18,400193,89459,,3901801,,585902,7981,37919,452514,,,,,,119,
14-May-18,400458,89442,,3903038,,585843,7995,37974,452551,0,,,,,,
15-May-18,400613,89432,,3904000,,585804,8009,37998,452589,,,,,,,
16-May-18,400857,89423,,3905409,,585828,8010,38036,452726,,,,,,,
17-May-18,401074,89419,,3906552,,585866,8021,38055,452806,,,,,,,
18-May-18,401296,89416,,3908054,,585996,8028,38064,452930,,,,,,,
19-May-18,401725,89406,,3910169,,586078,8046,38053,453017,,,,,,,
20-May-18,402088,89395,,3912186,,586205,,38066,453226,,,,,,,
21-May-18,402410,89385,,3913612,,586273,8059,38091,453336,,,,,,,
22-May-18,402682,89378,,3915146,,586240,8070,38117,453211,,,,,,,
23-May-18,402974,89368,,3916335,,586158,8089,38144,453225,,,,,,,
24-May-18,403204,89353,,3917718,,586118,8104,38155,453294,,,,,,,
25-May-18,403483,89339,,3919376,,586120,8101,38171,453383,,,,,,120,
26-May-18,403869,89328,,3920794,,586531,8116,38190,453553,,,,,,,
27-May-18,404281,89311,,3923580,,587133,8132,38222,453787,,,,,,,
28-May-18,404673,89302,,3926276,,587969,8150,38244,453988,,,,,,121,
29-May-18,405029,89298,,3928500,,588765,8159,38270,454168,,,,,,,
30-May-18,405540,,,3931286,,589332,8162,38311,454454,,,,,,122,
31-May-18,405933,89275,,3934057,,589771,8168,38388,454740,,,,,,121,
1-Jun-18,406286,89268,,3937256,,590223,8185,38512,454933,,,,,,,
2-Jun-18,406631,89255,,3939878,,590662,8187,38656,455206,,,,,,,
3-Jun-18,407085,89240,,3943092,,591130,8190,38921,455456,,,,,,122,
4-Jun-18,407454,89233,,3945255,,591670,8194,39066,455612,,,,,,,
5-Jun-18,407760,89224,,3947415,,592260,8199,39146,455801,,,,,,,
6-Jun-18,407955,89218,,3949364,,592747,8204,39266,455931,,,,,,,
7-Jun-18,408210,89212,,3953002,,592951,8220,39320,456061,,,,,,,
8-Jun-18,408531,89211,,3957358,,593356,8235,39355,456180,,,,,,,
9-Jun-18,408761,89206,,3960421,,593984,8237,39391,456305,,,,,,123,
10-Jun-18,409041,89188,,3963345,,594532,8241,39418,456491,,,,,,127,
11-Jun-18,409358,89180,,3966858,,594947,8251,39464,456707,,,,,,,
12-Jun-18,409631,89171,,3969988,,595254,8262,39489,456850,,,,,,128,
13-Jun-18,409996,89161,,3972946,,595684,8270,39539,456973,,,,,,,
14-Jun-18,410312,89148,,3975671,,596077,8271,39559,457189,,,,,,,
15-Jun-18,410661,89143,,3978278,,596451,8273,39567,457390,,,,,,,
16-Jun-18,410896,89134,,3981777,,596658,8279,39595,457519,,,,,,,
17-Jun-18,411256,89122,,3984669,,596904,8286,,457707,,,,,,129,
18-Jun-18,411587,89113,,3987918,,597242,8301,39618,457910,,,,,,,
19-Jun-18,411871,89101,,3991030,,597566,8319,39633,458167,,,,,,,
20-Jun-18,412139,89086,,3994005,,597833,8330,39658,458402,,,,,,,
21-Jun-18,412365,89082,,3997055,,598147,8338,39682,458578,,,,,,,
22-Jun-18,412670,89076,,4000655,,598400,8351,39720,458793,,,,,,,
23-Jun-18,413002,89072,,4005081,,598672,8363,39752,459643,,,,,,,
24-Jun-18,413290,89066,,4008706,,598897,8389,39757,460460,,,,,,,
25-Jun-18,413600,89052,,4012258,,599094,8400,39795,460896,,,,,,128,
26-Jun-18,413911,89039,,4016084,,599384,8404,39832,461325,,,,,,127,
27-Jun-18,414106,89029,,4019796,,599640,8415,39933,461676,,,,,,,
28-Jun-18,414340,89023,,4023347,,599850,8424,39989,461928,,,,,,,
29-Jun-18,414827,89015,,4026275,,600103,8442,40011,462197,,,,,,126,
30-Jun-18,415245,89018,,4029091,,600219,8468,40027,462529,,,,,,,
1-Jul-18,416178,89016,,4031738,,600343,8470,40067,462837,,,,,,125,
2-Jul-18,416859,89001,,4034481,,600603,8480,40081,463157,,,,,,,
3-Jul-18,417255,89000,,4037038,,600776,8490,40113,463424,,,,,,,
4-Jul-18,417662,88991,,4039453,,600837,8505,40180,463681,,,,,,126,
5-Jul-18,418076,88980,,4041807,,601002,8512,40208,463942,,,,,,,
6-Jul-18,418434,88972,,4043035,,601197,8530,40246,464182,,,,,,,
7-Jul-18,418856,88959,,4044973,,601316,8546,40329,464417,,,,,,,
8-Jul-18,419382,88972,,4048605,,601391,8548,40456,464653,,,,,,125,
9-Jul-18,419720,88971,,4051626,,601548,8562,40565,464833,,,,,,,
10-Jul-18,420054,88972,,4054147,,601768,8576,40635,465038,,,,,,,
11-Jul-18,420545,88969,,4057617,,601901,8582,40713,465216,,,,,,,
12-Jul-18,420820,88957,,4059679,,601933,8600,40927,465374,,,,,,,
13-Jul-18,421249,88948,,4062649,,602105,8602,41152,465674,,,,,,,
14-Jul-18,421507,88935,,4065150,,602274,8625,41336,465854,,,,,,126,
15-Jul-18,421797,88930,,4067565,,602505,8652,41484,466004,,,,,,,
16-Jul-18,422108,88927,,4070403,,602684,8662,41881,466246,,,,,,,
17-Jul-18,422420,88923,,4072552,,602769,8676,41997,466495,,,,,,,
18-Jul-18,422707,88917,,4074893,,602927,8698,42182,466673,,,,,,,
19-Jul-18,422965,88908,,4078011,,603071,8709,42274,466883,,,,,,127,
20-Jul-18,423097,88902,,4081696,,603195,8727,42339,467088,,,,,,128,
21-Jul-18,423443,88895,,4085033,,603252,8761,42420,467294,,,,,,,
22-Jul-18,423695,88885,,4086877,,603450,8770,42484,467417,,,,,,,
23-Jul-18,423991,88876,,4089084,,603587,8815,42734,467537,,,,,,,
24-Jul-18,424257,88868,,4091503,,603599,8853,42795,467701,,,,,,,
25-Jul-18,424529,88866,,4094206,,603628,8872,42845,467940,,,,,,129,
26-Jul-18,424762,88860,,4096537,,603789,8904,42881,468133,,,,,,,
27-Jul-18,425166,88855,,4099282,,603936,8954,42898,468392,,,,,,,
28-Jul-18,425437,88850,,4101692,,604090,8992,42946,468560,,,,,,,
29-Jul-18,425763,88845,,4104063,,604143,9041,42982,468741,,,,,,,
30-Jul-18,426181,88844,,4106199,,604288,9074,43009,468934,,,,,,130,
31-Jul-18,426503,88843,,4108805,,604511,9104,43057,469223,,,,,,,
1-Aug-18,426879,88832,,4111812,,604619,9122,43103,469391,,,,,,,
2-Aug-18,427246,88827,,4114807,,604710,9177,43135,469600,,,,,,,
3-Aug-18,427568,88825,,4117386,,604815,9183,43194,469810,,,,,,,
4-Aug-18,427905,88815,,4119850,,604913,9205,43220,470754,,,,,,,
5-Aug-18,428425,88804,,4122343,,605073,9210,43238,471765,,,,,,,
6-Aug-18,429029,88803,,4125114,,605111,9237,43256,472481,,,,,,,
7-Aug-18,429390,88798,,4127648,,604894,9255,43265,472955,,,,,,,
8-Aug-18,429712,88785,,4130310,,605016,9270,43301,473303,,,,,,,
9-Aug-18,429969,88779,,4132784,,605155,9290,43312,473586,,,,,,131,
10-Aug-18,430667,88777,,4137188,,605525,9311,43361,474080,,,,,,,
11-Aug-18,431395,88770,,4142621,,605969,9327,43441,474514,,,,,,132,
12-Aug-18,432029,88773,,4146743,,606261,9340,43486,474825,,,,,,,
13-Aug-18,432547,88759,,4150027,,606530,9359,43515,475271,,,,,,,
14-Aug-18,433061,88749,,4153112,,606896,9363,43532,475683,,,,,,,
15-Aug-18,433534,88742,,4155444,,607194,9367,43559,475985,,,,,,,
16-Aug-18,434023,88735,,4158258,,607629,9375,43616,476332,,,,,,,
17-Aug-18,434470,88726,,4160816,,607984,9383,43634,476676,,,,,,,
18-Aug-18,434974,88719,,4163822,,608411,9395,43646,476911,,,,,,,
19-Aug-18,435651,88709,,4166058,,608626,9413,43621,477173,,,,,,,
20-Aug-18,436203,88703,,4168378,,608923,9420,43637,477684,,,,,,,
21-Aug-18,436592,88693,,4170180,,609147,9424,43649,478201,,,,,,,
22-Aug-18,436946,88680,,4171911,,609302,9431,43652,478562,,,,,,,
23-Aug-18,437252,88668,,4173625,,609414,9440,43686,478964,,,,,,,
24-Aug-18,437652,88666,,4175588,,609663,9452,43712,479318,,,,,,,
25-Aug-18,438044,88652,,4177925,,609861,9459,43718,479650,,,,,,,
26-Aug-18,438497,88636,,4179888,,609926,9455,43726,479975,,,,,,,
27-Aug-18,438880,88630,,4181507,,610021,9461,43719,480163,,,,,,,
28-Aug-18,439193,88623,,4183096,,610113,9468,43702,480268,,,,,,,
29-Aug-18,439543,88615,,4185203,,610209,9476,43704,480446,,,,,,,
30-Aug-18,439906,88614,,4186870,,610340,9478,43721,480538,,,,,,,
31-Aug-18,440205,88599,,4189029,,610557,9489,43709,480625,,,,,,,
1-Sep-18,440609,88591,,4191437,,610791,9495,43698,480743,,,,,,,
2-Sep-18,440947,88588,,4193191,,611156,9501,43703,480819,,,,,,,
3-Sep-18,441268,88579,,4195309,,611631,9520,43700,480958,,,,,,,
4-Sep-18,441497,88576,,4196826,,611824,9521,43694,481034,,,,,,,
5-Sep-18,441698,88564,,4197949,,612092,9524,43671,481111,,,,,,,
6-Sep-18,441865,88562,,4198892,,612254,9532,43688,481219,,,,,,,
